Dates,BTC allocations,BTC returns,BTC positions,ETH allocations,ETH returns,ETH positions,LTC allocations,LTC returns,LTC positions
2021-02-14,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-15,0,0.0,0,0,0.0,0,1,-0.056418520198372235,-1
2021-02-16,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-17,0,0.0,0,0,0.0,0,1,0.044419670302960235,1
2021-02-18,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-19,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-20,0,0.0,0,0,0.0,0,1,-0.04316498511535838,-1
2021-02-21,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-22,0,0.0,0,0,0.0,0,1,0.008413791586439512,-1
2021-02-23,0,0.0,0,0,0.0,0,1,0.0710419565270698,-1
2021-02-24,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-25,0,0.0,0,0,0.0,0,1,-0.08802788966230812,1
2021-02-26,0,0.0,0,0,0.0,0,1,-0.03542772514321113,-1
2021-02-27,0,0.0,0,0,0.0,0,1,0.0,0
2021-02-28,0,0.0,0,0,0.0,0,1,-0.04115264653593331,-1
2021-03-01,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-02,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-03,0,0.0,0,0,0.0,0,1,-0.029772122942435142,1
2021-03-04,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-05,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-06,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-07,0,0.0,0,0,0.0,0,1,0.0,0
2021-03-08,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-09,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-10,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-11,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-12,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-13,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-14,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-15,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-16,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-17,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-18,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-19,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-20,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-21,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-22,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-23,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-24,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-25,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-26,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-27,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-28,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-29,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-30,0,0.0,0,0,0.0,0,0,0.0,0
2021-03-31,0,0.0,0,0,0.0,0,0,0.0,0
