Dates,BTC allocations,BTC returns,BTC positions,ETH allocations,ETH returns,ETH positions,LTC allocations,LTC returns,LTC positions
2021-02-14,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-15,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-16,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-17,1,0.000953539452812624,1,1,0.0,0,0,0.0,0
2021-02-18,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-19,1,0.024264560979641248,1,1,0.0,0,0,0.0,0
2021-02-20,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-21,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-22,1,-0.004551702458837736,-1,1,0.0013974929172906325,-1,0,0.0,0
2021-02-23,1,0.03564135558967663,-1,1,0.038403658858615075,-1,0,0.0,0
2021-02-24,1,0.0,0,1,-0.045654032460817784,1,0,0.0,0
2021-02-25,1,0.0,0,1,0.009898316778927052,-1,0,0.0,0
2021-02-26,1,0.0,0,1,0.0,0,0,0.0,0
2021-02-27,1,0.0,0,0,0.0,0,0,0.0,0
2021-02-28,1,-0.04513090642125506,-1,0,0.0,0,0,0.0,0
2021-03-01,1,0.035613733493635724,1,1,0.02328126387450591,1,0,0.0,0
2021-03-02,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-03,1,-0.02047182802173053,1,1,-0.024926578284986678,1,0,0.0,0
2021-03-04,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-05,1,0.0,0,0,0.0,0,0,0.0,0
2021-03-06,1,0.0,0,1,-0.0004628323372544152,1,0,0.0,0
2021-03-07,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-08,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-09,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-10,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-11,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-12,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-13,1,0.007541844483754501,1,1,0.005841057392932836,1,0,0.0,0
2021-03-14,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-15,1,0.01186419891950552,-1,1,0.0,0,0,0.0,0
2021-03-16,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-17,1,-0.08408507891469097,-1,1,0.0,0,0,0.0,0
2021-03-18,1,0.0,0,1,0.0,0,1,0.0,0
2021-03-19,1,0.0,0,1,0.0,0,1,0.0,0
2021-03-20,1,0.0,0,1,0.0,0,1,0.0,0
2021-03-21,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-22,1,0.01210981328978833,-1,1,-0.0025684802101206827,-1,0,0.0,0
2021-03-23,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-24,1,-0.007384872763275041,-1,0,0.0,0,0,0.0,0
2021-03-25,1,0.0,0,0,0.0,0,0,0.0,0
2021-03-26,1,0.015514623329874855,1,1,0.0,0,0,0.0,0
2021-03-27,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-28,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-29,1,0.0,0,1,0.0014020744181959532,1,0,0.0,0
2021-03-30,1,0.0,0,1,0.0,0,0,0.0,0
2021-03-31,1,0.0,0,1,0.0,0,0,0.0,0
